Fecha,Cod_Maq,Chofer,Modelo,Año,Litros,Km,Pasajeros
2024-07-21,BUS005,Juan Perez,Hyundai County,2022,59.16,177,76
2024-07-21,BUS006,Luis Rojas,Volkswagen Crafter,2018,27.24,122,66
2024-07-21,BUS007,Luis Rojas,Renault Master,2020,67.3,296,37
2024-07-21,BUS008,Juan Perez,Iveco Daily,2020,88.53,289,33
2024-07-21,BUS009,Pedro Torres,Volkswagen Crafter,2020,47.86,127,79
2024-07-21,BUS010,Ana Diaz,Hyundai County,2021,42.18,162,70
2024-07-22,BUS001,Pedro Torres,Renault Master,2020,46.66,155,66
2024-07-22,BUS002,Luis Rojas,Volkswagen Crafter,2022,70.85,236,39
2024-07-22,BUS003,Juan Perez,Hyundai County,2018,58.51,167,53
2024-07-22,BUS004,Luis Rojas,Mercedes Sprinter,2018,37.42,166,25
2024-07-22,BUS005,Luis Rojas,Volkswagen Crafter,2022,39.29,123,49
2024-07-22,BUS006,Pedro Torres,Iveco Daily,2022,91.46,272,44
2024-07-22,BUS007,Pedro Torres,Iveco Daily,2022,86.42,247,66
2024-07-22,BUS008,Pedro Torres,Hyundai County,2018,46.95,181,74
2024-07-22,BUS009,Juan Perez,Hyundai County,2022,41.74,144,31
2024-07-22,BUS010,Juan Perez,Iveco Daily,2018,56.72,213,74
2024-07-23,BUS001,Pedro Torres,Volkswagen Crafter,2022,54.85,246,72
2024-07-23,BUS002,Juan Perez,Renault Master,2018,29.42,125,73
2024-07-23,BUS003,Luis Rojas,Volkswagen Crafter,2022,48.82,144,60
2024-07-23,BUS004,Ana Diaz,Hyundai County,2021,87.97,292,74
2024-07-23,BUS005,Luis Rojas,Iveco Daily,2022,98.68,250,38
2024-07-23,BUS006,Luis Rojas,Volkswagen Crafter,2021,43.92,181,47
2024-07-23,BUS007,Ana Diaz,Mercedes Sprinter,2022,48.19,191,52
2024-07-23,BUS008,Maria Soto,Volkswagen Crafter,2018,69.42,246,71
2024-07-23,BUS009,Ana Diaz,Volkswagen Crafter,2019,85.9,225,45
2024-07-23,BUS010,Luis Rojas,Hyundai County,2019,71.22,198,54
2024-07-24,BUS001,Juan Perez,Mercedes Sprinter,2020,74.22,267,32
2024-07-24,BUS002,Pedro Torres,Iveco Daily,2020,63.57,225,73
2024-07-24,BUS003,Luis Rojas,Hyundai County,2021,89.88,249,67
2024-07-24,BUS004,Juan Perez,Volkswagen Crafter,2019,79.59,262,65
2024-07-24,BUS005,Pedro Torres,Mercedes Sprinter,2020,60.69,171,74
2024-07-24,BUS006,Maria Soto,Volkswagen Crafter,2018,54.63,184,40
2024-07-24,BUS007,Luis Rojas,Iveco Daily,2019,75.95,252,25
2024-07-24,BUS008,Juan Perez,Iveco Daily,2020,80.5,250,42
2024-07-24,BUS009,Juan Perez,Mercedes Sprinter,2021,69.21,270,51
2024-07-24,BUS010,Juan Perez,Volkswagen Crafter,2020,58.71,257,37
2024-07-25,BUS001,Ana Diaz,Renault Master,2019,62.26,186,40
2024-07-25,BUS002,Maria Soto,Mercedes Sprinter,2021,53.84,156,46
2024-07-25,BUS003,Maria Soto,Hyundai County,2022,48.83,144,43
2024-07-25,BUS004,Juan Perez,Hyundai County,2018,51.5,214,70
2024-07-25,BUS005,Juan Perez,Volkswagen Crafter,2020,78.06,269,67
2024-07-25,BUS006,Pedro Torres,Renault Master,2021,46.94,183,46
2024-07-25,BUS007,Luis Rojas,Iveco Daily,2022,59.16,236,76
2024-07-25,BUS008,Luis Rojas,Iveco Daily,2020,44.96,130,59
2024-07-25,BUS009,Juan Perez,Mercedes Sprinter,2022,76.42,211,68
2024-07-25,BUS010,Maria Soto,Volkswagen Crafter,2020,59.34,186,73
2024-07-26,BUS001,Luis Rojas,Iveco Daily,2020,82.38,216,47
2024-07-26,BUS002,Juan Perez,Volkswagen Crafter,2021,93.53,268,77
2024-07-26,BUS003,Ana Diaz,Hyundai County,2018,40.09,140,76
2024-07-26,BUS004,Pedro Torres,Mercedes Sprinter,2019,51.07,137,30
2024-07-26,BUS005,Juan Perez,Mercedes Sprinter,2018,88.95,241,22
2024-07-26,BUS006,Juan Perez,Iveco Daily,2021,62.73,216,43
2024-07-26,BUS007,Luis Rojas,Volkswagen Crafter,2022,31.46,118,68
2024-07-26,BUS008,Maria Soto,Volkswagen Crafter,2019,64.86,215,64
2024-07-26,BUS009,Pedro Torres,Iveco Daily,2020,31.21,134,55
2024-07-26,BUS010,Luis Rojas,Iveco Daily,2019,99.01,252,79
2024-07-27,BUS001,Pedro Torres,Renault Master,2021,61.57,225,44
2024-07-27,BUS002,Juan Perez,Renault Master,2021,65.78,243,38
2024-07-27,BUS003,Maria Soto,Hyundai County,2018,74.42,250,35
2024-07-27,BUS004,Ana Diaz,Iveco Daily,2018,64.95,281,20
2024-07-27,BUS005,Maria Soto,Iveco Daily,2019,49.27,141,53
2024-07-27,BUS006,Ana Diaz,Mercedes Sprinter,2019,61.78,179,74
2024-07-27,BUS007,Ana Diaz,Hyundai County,2022,78.71,245,64
2024-07-27,BUS008,Pedro Torres,Volkswagen Crafter,2021,63.33,233,25
2024-07-27,BUS009,Ana Diaz,Volkswagen Crafter,2022,46.84,195,62
2024-07-27,BUS010,Luis Rojas,Iveco Daily,2020,34.97,138,29
2024-07-28,BUS001,Maria Soto,Mercedes Sprinter,2019,32.83,129,37
2024-07-28,BUS002,Pedro Torres,Renault Master,2019,113.47,287,28
2024-07-28,BUS003,Luis Rojas,Iveco Daily,2019,34.81,114,59
2024-07-28,BUS004,Maria Soto,Renault Master,2021,34.64,108,45
2024-07-28,BUS005,Pedro Torres,Iveco Daily,2022,76.19,231,34
2024-07-28,BUS006,Juan Perez,Renault Master,2020,54.77,198,24
2024-07-28,BUS007,Pedro Torres,Hyundai County,2019,28.66,104,37
2024-07-28,BUS008,Luis Rojas,Volkswagen Crafter,2022,54.43,210,32
2024-07-28,BUS009,Pedro Torres,Mercedes Sprinter,2019,22.92,103,29
2024-07-28,BUS010,Luis Rojas,Hyundai County,2019,93.68,288,27
2024-07-29,BUS001,Maria Soto,Iveco Daily,2018,63.88,166,65
2024-07-29,BUS002,Pedro Torres,Hyundai County,2022,38.92,108,30
2024-07-29,BUS003,Maria Soto,Volkswagen Crafter,2020,45.98,198,61
2024-07-29,BUS004,Juan Perez,Mercedes Sprinter,2018,82.22,240,32
2024-07-29,BUS005,Juan Perez,Volkswagen Crafter,2020,34.55,111,79
2024-07-29,BUS006,Maria Soto,Hyundai County,2020,42.79,172,21
2024-07-29,BUS007,Ana Diaz,Iveco Daily,2020,35.52,155,58
2024-07-29,BUS008,Luis Rojas,Renault Master,2018,33.84,139,40
2024-07-29,BUS009,Luis Rojas,Renault Master,2022,76.41,250,45
2024-07-29,BUS010,Luis Rojas,Hyundai County,2018,65.07,278,50
2024-07-30,BUS001,Pedro Torres,Volkswagen Crafter,2021,67.05,188,39
2024-07-30,BUS002,Ana Diaz,Mercedes Sprinter,2022,102.12,282,21
2024-07-30,BUS003,Luis Rojas,Iveco Daily,2020,63.66,252,58
2024-07-30,BUS004,Pedro Torres,Mercedes Sprinter,2021,51.87,205,22
2024-07-30,BUS005,Luis Rojas,Hyundai County,2022,101.99,285,30
2024-07-30,BUS006,Pedro Torres,Mercedes Sprinter,2021,69.41,217,24
2024-07-30,BUS007,Luis Rojas,Renault Master,2020,62.86,158,66
2024-07-30,BUS008,Luis Rojas,Hyundai County,2020,39.59,161,43
2024-07-30,BUS009,Juan Perez,Renault Master,2022,62.95,204,44
2024-07-30,BUS010,Luis Rojas,Volkswagen Crafter,2021,69.97,282,33
2024-07-31,BUS001,Juan Perez,Renault Master,2018,72.34,276,55
2024-07-31,BUS002,Luis Rojas,Renault Master,2020,41.55,106,68
2024-07-31,BUS003,Ana Diaz,Iveco Daily,2019,69.98,243,59
2024-07-31,BUS004,Luis Rojas,Volkswagen Crafter,2018,92.76,278,47
2024-07-31,BUS005,Maria Soto,Hyundai County,2020,43.47,179,61
2024-07-31,BUS006,Luis Rojas,Mercedes Sprinter,2020,37.36,116,32
2024-07-31,BUS007,Pedro Torres,Volkswagen Crafter,2021,25.15,106,53
2024-07-31,BUS008,Ana Diaz,Volkswagen Crafter,2021,48.33,135,43
2024-07-31,BUS009,Maria Soto,Iveco Daily,2022,55.81,245,48
2024-07-31,BUS010,Luis Rojas,Hyundai County,2021,71.13,225,36
2024-08-01,BUS001,Maria Soto,Mercedes Sprinter,2019,72.0,273,45
2024-08-01,BUS002,Pedro Torres,Renault Master,2020,82.48,226,53
2024-08-01,BUS003,Pedro Torres,Hyundai County,2018,30.94,127,57
2024-08-01,BUS004,Ana Diaz,Volkswagen Crafter,2019,103.8,288,45
2024-08-01,BUS005,Juan Perez,Iveco Daily,2019,87.09,275,75
2024-08-01,BUS006,Pedro Torres,Volkswagen Crafter,2021,50.45,202,27
2024-08-01,BUS007,Luis Rojas,Mercedes Sprinter,2021,63.3,278,51
2024-08-01,BUS008,Pedro Torres,Mercedes Sprinter,2018,38.48,158,64
2024-08-01,BUS009,Ana Diaz,Hyundai County,2022,61.69,228,27
2024-08-01,BUS010,Juan Perez,Hyundai County,2020,40.86,155,54
2024-08-02,BUS001,Maria Soto,Renault Master,2018,58.78,222,64
2024-08-02,BUS002,Maria Soto,Renault Master,2022,48.11,203,20
2024-08-02,BUS003,Ana Diaz,Mercedes Sprinter,2020,91.22,298,60
2024-08-02,BUS004,Juan Perez,Iveco Daily,2022,53.2,222,72
2024-08-02,BUS005,Juan Perez,Hyundai County,2022,90.33,260,55
2024-08-02,BUS006,Luis Rojas,Hyundai County,2019,74.95,264,36
2024-08-02,BUS007,Juan Perez,Mercedes Sprinter,2019,66.15,275,51
2024-08-02,BUS008,Pedro Torres,Iveco Daily,2019,26.03,102,54
2024-08-02,BUS009,Ana Diaz,Volkswagen Crafter,2021,62.54,215,67
2024-08-02,BUS010,Pedro Torres,Renault Master,2018,49.6,160,36
2024-08-03,BUS001,Luis Rojas,Iveco Daily,2018,56.45,223,42
2024-08-03,BUS002,Juan Perez,Hyundai County,2021,54.59,181,33
2024-08-03,BUS003,Maria Soto,Mercedes Sprinter,2018,67.38,178,46
2024-08-03,BUS004,Juan Perez,Volkswagen Crafter,2019,26.98,114,74
2024-08-03,BUS005,Luis Rojas,Iveco Daily,2021,27.5,107,66
2024-08-03,BUS006,Juan Perez,Mercedes Sprinter,2022,73.79,204,59
2024-08-03,BUS007,Pedro Torres,Mercedes Sprinter,2021,53.2,195,49
2024-08-03,BUS008,Luis Rojas,Volkswagen Crafter,2022,59.91,215,20
2024-08-03,BUS009,Juan Perez,Renault Master,2019,41.07,133,63
2024-08-03,BUS010,Ana Diaz,Renault Master,2019,55.52,177,53
2024-08-04,BUS001,Luis Rojas,Iveco Daily,2020,53.53,181,48
2024-08-04,BUS002,Luis Rojas,Mercedes Sprinter,2021,94.03,258,44
2024-08-04,BUS003,Ana Diaz,Hyundai County,2022,52.17,137,46
2024-08-04,BUS004,Ana Diaz,Iveco Daily,2021,44.37,153,56
2024-08-04,BUS005,Juan Perez,Iveco Daily,2022,50.94,188,48
2024-08-04,BUS006,Ana Diaz,Renault Master,2020,54.72,183,72
2024-08-04,BUS007,Luis Rojas,Volkswagen Crafter,2022,41.85,121,35
2024-08-04,BUS008,Juan Perez,Volkswagen Crafter,2018,39.24,149,68
2024-08-04,BUS009,Maria Soto,Mercedes Sprinter,2019,79.04,270,77
2024-08-04,BUS010,Pedro Torres,Mercedes Sprinter,2022,52.5,229,58
2024-08-05,BUS001,Pedro Torres,Hyundai County,2018,52.27,193,58
2024-08-05,BUS002,Maria Soto,Volkswagen Crafter,2020,55.64,168,35
2024-08-05,BUS003,Pedro Torres,Mercedes Sprinter,2019,57.48,150,59
2024-08-05,BUS004,Pedro Torres,Iveco Daily,2022,70.07,296,21
2024-08-05,BUS005,Juan Perez,Renault Master,2019,29.94,108,41
2024-08-05,BUS006,Pedro Torres,Hyundai County,2020,53.22,163,53
2024-08-05,BUS007,Luis Rojas,Hyundai County,2021,70.4,282,78
2024-08-05,BUS008,Juan Perez,Mercedes Sprinter,2018,49.15,209,26
2024-08-05,BUS009,Maria Soto,Renault Master,2018,98.53,292,20
2024-08-05,BUS010,Pedro Torres,Mercedes Sprinter,2018,65.54,231,37
2024-08-06,BUS001,Juan Perez,Iveco Daily,2019,38.77,126,51
2024-08-06,BUS002,Luis Rojas,Volkswagen Crafter,2020,66.03,260,60
2024-08-06,BUS003,Maria Soto,Hyundai County,2019,109.68,282,25
2024-08-06,BUS004,Ana Diaz,Hyundai County,2022,54.29,161,42
2024-08-06,BUS005,Maria Soto,Hyundai County,2020,73.96,213,75
2024-08-06,BUS006,Luis Rojas,Renault Master,2019,64.56,212,37
2024-08-06,BUS007,Pedro Torres,Hyundai County,2019,88.3,281,56
2024-08-06,BUS008,Juan Perez,Mercedes Sprinter,2019,70.11,270,61
2024-08-06,BUS009,Maria Soto,Mercedes Sprinter,2020,43.99,178,73
2024-08-06,BUS010,Pedro Torres,Volkswagen Crafter,2018,31.8,129,77
2024-08-07,BUS001,Luis Rojas,Hyundai County,2020,65.88,295,75
2024-08-07,BUS002,Pedro Torres,Volkswagen Crafter,2022,54.76,245,59
2024-08-07,BUS003,Maria Soto,Iveco Daily,2019,56.39,169,20
2024-08-07,BUS004,Ana Diaz,Iveco Daily,2019,37.24,167,71
2024-08-07,BUS005,Maria Soto,Iveco Daily,2020,79.04,213,40
2024-08-07,BUS006,Juan Perez,Volkswagen Crafter,2020,41.97,177,66
2024-08-07,BUS007,Maria Soto,Renault Master,2021,39.7,175,75
2024-08-07,BUS008,Ana Diaz,Hyundai County,2018,109.6,278,39
2024-08-07,BUS009,Maria Soto,Renault Master,2018,101.55,254,20
2024-08-07,BUS010,Ana Diaz,Renault Master,2018,94.22,281,43
2024-08-08,BUS001,Luis Rojas,Mercedes Sprinter,2020,86.1,227,38
2024-08-08,BUS002,Maria Soto,Hyundai County,2022,61.76,162,79
2024-08-08,BUS003,Ana Diaz,Renault Master,2021,61.37,198,48
2024-08-08,BUS004,Luis Rojas,Mercedes Sprinter,2019,27.16,121,48
2024-08-08,BUS005,Pedro Torres,Iveco Daily,2021,74.98,268,20
2024-08-08,BUS006,Luis Rojas,Mercedes Sprinter,2018,40.9,130,37
2024-08-08,BUS007,Maria Soto,Iveco Daily,2018,71.38,221,33
2024-08-08,BUS008,Luis Rojas,Renault Master,2019,48.25,209,22
2024-08-08,BUS009,Juan Perez,Volkswagen Crafter,2022,50.53,155,76
2024-08-08,BUS010,Juan Perez,Volkswagen Crafter,2020,106.63,271,69
2024-08-09,BUS001,Maria Soto,Renault Master,2018,86.64,224,40
2024-08-09,BUS002,Maria Soto,Mercedes Sprinter,2018,111.83,297,70
2024-08-09,BUS003,Maria Soto,Volkswagen Crafter,2022,76.15,228,72
2024-08-09,BUS004,Maria Soto,Volkswagen Crafter,2018,40.53,115,73
2024-08-09,BUS005,Pedro Torres,Mercedes Sprinter,2022,91.3,267,47
2024-08-09,BUS006,Ana Diaz,Volkswagen Crafter,2021,39.3,164,62
2024-08-09,BUS007,Juan Perez,Hyundai County,2019,28.02,116,42
2024-08-09,BUS008,Juan Perez,Hyundai County,2022,80.73,234,26
2024-08-09,BUS009,Juan Perez,Renault Master,2018,67.25,207,65
2024-08-09,BUS010,Ana Diaz,Renault Master,2020,73.58,295,35
2024-08-10,BUS001,Luis Rojas,Mercedes Sprinter,2022,46.14,170,21
2024-08-10,BUS002,Juan Perez,Iveco Daily,2021,37.74,109,36
2024-08-10,BUS003,Juan Perez,Mercedes Sprinter,2022,58.39,239,51
2024-08-10,BUS004,Luis Rojas,Iveco Daily,2019,53.81,204,73
2024-08-10,BUS005,Ana Diaz,Iveco Daily,2022,58.69,157,37
2024-08-10,BUS006,Juan Perez,Mercedes Sprinter,2021,70.03,233,42
2024-08-10,BUS007,Maria Soto,Volkswagen Crafter,2018,40.03,122,26
2024-08-10,BUS008,Maria Soto,Renault Master,2019,40.39,178,45
2024-08-10,BUS009,Ana Diaz,Renault Master,2022,75.79,196,64
2024-08-10,BUS010,Juan Perez,Volkswagen Crafter,2021,46.89,154,76
2024-08-11,BUS001,Maria Soto,Iveco Daily,2020,60.38,168,74
2024-08-11,BUS002,Luis Rojas,Hyundai County,2020,81.33,221,42
2024-08-11,BUS003,Ana Diaz,Renault Master,2020,41.98,137,33
2024-08-11,BUS004,Juan Perez,Hyundai County,2018,80.37,256,34
2024-08-11,BUS005,Ana Diaz,Renault Master,2021,57.56,166,53
2024-08-11,BUS006,Luis Rojas,Iveco Daily,2018,44.79,196,42
2024-08-11,BUS007,Ana Diaz,Hyundai County,2020,39.77,170,51
2024-08-11,BUS008,Ana Diaz,Iveco Daily,2022,31.58,130,26
2024-08-11,BUS009,Luis Rojas,Renault Master,2019,64.36,204,33
2024-08-11,BUS010,Maria Soto,Renault Master,2021,73.98,279,58
2024-08-12,BUS001,Maria Soto,Hyundai County,2018,38.97,109,53
2024-08-12,BUS002,Maria Soto,Iveco Daily,2019,62.25,257,79
2024-08-12,BUS003,Ana Diaz,Mercedes Sprinter,2021,67.74,196,66
2024-08-12,BUS004,Pedro Torres,Hyundai County,2020,74.13,269,31
2024-08-12,BUS005,Maria Soto,Hyundai County,2019,42.2,155,51
2024-08-12,BUS006,Maria Soto,Hyundai County,2020,28.37,114,47
2024-08-12,BUS007,Ana Diaz,Renault Master,2022,47.41,163,69
2024-08-12,BUS008,Maria Soto,Mercedes Sprinter,2019,99.64,285,55
2024-08-12,BUS009,Ana Diaz,Renault Master,2022,49.91,213,34
2024-08-12,BUS010,Pedro Torres,Volkswagen Crafter,2018,48.61,188,41
2024-08-13,BUS001,Ana Diaz,Volkswagen Crafter,2018,79.42,290,30
2024-08-13,BUS002,Luis Rojas,Hyundai County,2020,43.79,173,67
2024-08-13,BUS003,Luis Rojas,Mercedes Sprinter,2018,100.97,270,60
2024-08-13,BUS004,Maria Soto,Mercedes Sprinter,2021,75.75,272,65
2024-08-13,BUS005,Juan Perez,Iveco Daily,2022,61.04,219,43
2024-08-13,BUS006,Ana Diaz,Mercedes Sprinter,2020,62.1,156,76
2024-08-13,BUS007,Pedro Torres,Volkswagen Crafter,2020,39.03,161,23
2024-08-13,BUS008,Maria Soto,Iveco Daily,2021,66.1,180,69
2024-08-13,BUS009,Pedro Torres,Mercedes Sprinter,2021,57.6,211,77
2024-08-13,BUS010,Ana Diaz,Iveco Daily,2021,51.21,184,74
2024-08-14,BUS001,Luis Rojas,Volkswagen Crafter,2019,70.95,256,64
2024-08-14,BUS002,Ana Diaz,Renault Master,2022,84.4,244,67
2024-08-14,BUS003,Luis Rojas,Iveco Daily,2018,54.07,200,36
2024-08-14,BUS004,Pedro Torres,Renault Master,2019,40.18,172,48
2024-08-14,BUS005,Luis Rojas,Iveco Daily,2022,52.45,231,39
2024-08-14,BUS006,Juan Perez,Renault Master,2019,59.27,219,62
2024-08-14,BUS007,Ana Diaz,Hyundai County,2022,79.64,207,34
2024-08-14,BUS008,Maria Soto,Iveco Daily,2018,74.05,254,56
2024-08-14,BUS009,Juan Perez,Iveco Daily,2019,44.13,118,45
2024-08-14,BUS010,Luis Rojas,Hyundai County,2021,79.45,253,47
2024-08-15,BUS001,Ana Diaz,Iveco Daily,2019,81.42,276,72
2024-08-15,BUS002,Pedro Torres,Volkswagen Crafter,2022,71.8,230,61
2024-08-15,BUS003,Juan Perez,Hyundai County,2021,32.44,118,52
2024-08-15,BUS004,Ana Diaz,Mercedes Sprinter,2022,42.44,175,22
2024-08-15,BUS005,Luis Rojas,Iveco Daily,2021,50.33,206,45
2024-08-15,BUS006,Maria Soto,Mercedes Sprinter,2022,44.28,198,55
2024-08-15,BUS007,Juan Perez,Renault Master,2022,58.33,216,65
2024-08-15,BUS008,Maria Soto,Mercedes Sprinter,2021,40.4,145,43
2024-08-15,BUS009,Pedro Torres,Iveco Daily,2018,72.19,288,20
2024-08-15,BUS010,Juan Perez,Volkswagen Crafter,2020,58.27,148,73
2024-08-16,BUS001,Juan Perez,Mercedes Sprinter,2021,71.46,243,48
2024-08-16,BUS002,Pedro Torres,Iveco Daily,2018,51.09,191,39
2024-08-16,BUS003,Luis Rojas,Iveco Daily,2019,46.82,179,33
2024-08-16,BUS004,Pedro Torres,Iveco Daily,2018,52.1,142,33
2024-08-16,BUS005,Ana Diaz,Renault Master,2018,85.89,298,76
2024-08-16,BUS006,Juan Perez,Renault Master,2021,44.16,144,22
2024-08-16,BUS007,Maria Soto,Renault Master,2018,78.31,279,45
2024-08-16,BUS008,Luis Rojas,Volkswagen Crafter,2020,30.11,101,49
2024-08-16,BUS009,Ana Diaz,Renault Master,2018,34.45,148,63
2024-08-16,BUS010,Luis Rojas,Mercedes Sprinter,2019,66.42,260,43
2024-08-17,BUS001,Pedro Torres,Renault Master,2018,66.3,225,45
2024-08-17,BUS002,Maria Soto,Mercedes Sprinter,2022,85.17,248,55
2024-08-17,BUS003,Ana Diaz,Volkswagen Crafter,2019,103.55,267,28
2024-08-17,BUS004,Maria Soto,Volkswagen Crafter,2022,62.32,186,42
2024-08-17,BUS005,Pedro Torres,Volkswagen Crafter,2022,43.08,180,79
2024-08-17,BUS006,Ana Diaz,Renault Master,2019,81.6,229,78
2024-08-17,BUS007,Maria Soto,Iveco Daily,2022,39.18,145,31
2024-08-17,BUS008,Juan Perez,Volkswagen Crafter,2021,34.41,139,55
2024-08-17,BUS009,Juan Perez,Mercedes Sprinter,2022,48.53,177,53
2024-08-17,BUS010,Luis Rojas,Volkswagen Crafter,2021,37.66,143,25
2024-08-18,BUS001,Luis Rojas,Volkswagen Crafter,2022,101.86,291,37
2024-08-18,BUS002,Ana Diaz,Volkswagen Crafter,2020,26.53,111,73
2024-08-18,BUS003,Pedro Torres,Mercedes Sprinter,2018,65.71,216,26
2024-08-18,BUS004,Pedro Torres,Hyundai County,2022,40.08,147,39
2024-08-18,BUS005,Maria Soto,Mercedes Sprinter,2021,60.44,254,56
2024-08-18,BUS006,Juan Perez,Volkswagen Crafter,2021,45.76,147,24
2024-08-18,BUS007,Pedro Torres,Iveco Daily,2019,36.09,110,22
2024-08-18,BUS008,Ana Diaz,Mercedes Sprinter,2020,55.53,221,72
2024-08-18,BUS009,Maria Soto,Iveco Daily,2020,49.67,136,22
2024-08-18,BUS010,Juan Perez,Iveco Daily,2019,62.48,192,45
2024-08-19,BUS001,Juan Perez,Iveco Daily,2018,62.06,248,76
2024-08-19,BUS002,Maria Soto,Renault Master,2018,28.14,110,61
2024-08-19,BUS003,Ana Diaz,Iveco Daily,2019,66.45,224,33
2024-08-19,BUS004,Ana Diaz,Renault Master,2021,29.03,113,57
2024-08-19,BUS005,Juan Perez,Mercedes Sprinter,2020,77.08,207,53
2024-08-19,BUS006,Ana Diaz,Volkswagen Crafter,2018,64.68,268,36
2024-08-19,BUS007,Maria Soto,Hyundai County,2018,59.75,244,50
2024-08-19,BUS008,Luis Rojas,Renault Master,2022,61.77,214,58
2024-08-19,BUS009,Maria Soto,Mercedes Sprinter,2021,36.15,103,53
2024-08-19,BUS010,Juan Perez,Hyundai County,2021,52.25,205,76
2024-08-20,BUS001,Pedro Torres,Volkswagen Crafter,2022,63.02,231,38
2024-08-20,BUS002,Juan Perez,Volkswagen Crafter,2018,83.49,229,29
2024-08-20,BUS003,Ana Diaz,Mercedes Sprinter,2020,68.7,197,70
2024-08-20,BUS004,Luis Rojas,Iveco Daily,2018,29.36,110,31
2024-08-20,BUS005,Maria Soto,Volkswagen Crafter,2021,51.87,172,77
2024-08-20,BUS006,Pedro Torres,Iveco Daily,2019,85.84,238,55
2024-08-20,BUS007,Maria Soto,Hyundai County,2020,26.42,109,67
2024-08-20,BUS008,Maria Soto,Hyundai County,2019,26.43,107,61
2024-08-20,BUS009,Luis Rojas,Renault Master,2022,26.83,113,69
2024-08-20,BUS010,Juan Perez,Hyundai County,2018,51.16,185,69
2024-08-21,BUS001,Maria Soto,Hyundai County,2020,62.05,266,42
2024-08-21,BUS002,Luis Rojas,Iveco Daily,2021,76.08,234,45
2024-08-21,BUS003,Juan Perez,Renault Master,2022,63.51,265,63
2024-08-21,BUS004,Luis Rojas,Mercedes Sprinter,2020,58.31,185,74
2024-08-21,BUS005,Maria Soto,Iveco Daily,2021,114.5,289,36
2024-08-21,BUS006,Juan Perez,Iveco Daily,2022,37.68,150,43
2024-08-21,BUS007,Maria Soto,Hyundai County,2021,56.16,150,27
2024-08-21,BUS008,Pedro Torres,Hyundai County,2018,70.14,248,40
2024-08-21,BUS009,Pedro Torres,Renault Master,2019,52.47,156,43
2024-08-21,BUS010,Maria Soto,Mercedes Sprinter,2022,39.31,132,75
2024-08-22,BUS001,Luis Rojas,Mercedes Sprinter,2019,45.7,156,31
2024-08-22,BUS002,Juan Perez,Mercedes Sprinter,2019,53.88,147,29
2024-08-22,BUS003,Ana Diaz,Renault Master,2020,50.29,209,61
2024-08-22,BUS004,Ana Diaz,Volkswagen Crafter,2020,29.36,131,44
2024-08-22,BUS005,Luis Rojas,Iveco Daily,2018,42.61,174,76
2024-08-22,BUS006,Pedro Torres,Mercedes Sprinter,2021,83.29,279,42
2024-08-22,BUS007,Ana Diaz,Hyundai County,2018,50.19,130,59
2024-08-22,BUS008,Juan Perez,Hyundai County,2019,31.52,132,37
2024-08-22,BUS009,Luis Rojas,Volkswagen Crafter,2018,81.95,274,53
2024-08-22,BUS010,Ana Diaz,Hyundai County,2021,53.85,183,69
2024-08-23,BUS001,Ana Diaz,Hyundai County,2019,77.41,245,43
2024-08-23,BUS002,Luis Rojas,Mercedes Sprinter,2022,63.02,171,63
2024-08-23,BUS003,Pedro Torres,Hyundai County,2021,56.32,152,71
2024-08-23,BUS004,Luis Rojas,Iveco Daily,2018,62.27,276,77
2024-08-23,BUS005,Ana Diaz,Hyundai County,2018,74.44,263,32
2024-08-23,BUS006,Maria Soto,Volkswagen Crafter,2018,39.33,139,61
2024-08-23,BUS007,Ana Diaz,Volkswagen Crafter,2020,63.56,246,49
2024-08-23,BUS008,Pedro Torres,Renault Master,2018,40.65,118,78
2024-08-23,BUS009,Pedro Torres,Mercedes Sprinter,2018,53.88,153,31
2024-08-23,BUS010,Juan Perez,Volkswagen Crafter,2020,36.85,123,76
2024-08-24,BUS001,Ana Diaz,Hyundai County,2020,82.64,235,67
2024-08-24,BUS002,Ana Diaz,Iveco Daily,2018,36.76,104,73
2024-08-24,BUS003,Pedro Torres,Volkswagen Crafter,2022,35.73,112,22
2024-08-24,BUS004,Juan Perez,Renault Master,2019,53.53,189,77
2024-08-24,BUS005,Luis Rojas,Iveco Daily,2021,40.58,175,63
2024-08-24,BUS006,Luis Rojas,Renault Master,2022,71.52,255,56
2024-08-24,BUS007,Juan Perez,Volkswagen Crafter,2019,40.06,101,26
2024-08-24,BUS008,Juan Perez,Mercedes Sprinter,2018,29.75,125,31
2024-08-24,BUS009,Maria Soto,Mercedes Sprinter,2021,44.74,115,79
2024-08-24,BUS010,Maria Soto,Renault Master,2021,51.92,172,56
2024-08-25,BUS001,Luis Rojas,Mercedes Sprinter,2018,63.2,240,29
2024-08-25,BUS002,Ana Diaz,Hyundai County,2021,40.3,151,72
2024-08-25,BUS003,Ana Diaz,Renault Master,2019,67.0,209,61
2024-08-25,BUS004,Luis Rojas,Iveco Daily,2020,58.86,226,47
2024-08-25,BUS005,Maria Soto,Mercedes Sprinter,2021,83.66,259,34
2024-08-25,BUS006,Juan Perez,Hyundai County,2018,56.69,184,23
2024-08-25,BUS007,Luis Rojas,Iveco Daily,2019,28.27,110,56
2024-08-25,BUS008,Ana Diaz,Volkswagen Crafter,2018,79.31,250,67
2024-08-25,BUS009,Maria Soto,Volkswagen Crafter,2020,91.69,267,78
